round,loss,train_acc
1,0.0258597,99.5298
2,0.0237144,99.7022
3,0.0224639,99.8746
4,0.0212088,99.953
5,0.0331704,99.7126
6,0.0306392,99.9216
7,0.0313111,99.8171
8,0.0310535,99.7649
9,0.0300179,99.8694
10,0.0303548,99.8433
11,0.0307176,99.8955
12,0.0302776,99.7126
13,0.0303351,99.7388
14,0.0302659,99.7126
15,0.0311309,99.7126
16,0.0305329,99.7126
17,0.0313881,99.6081
18,0.032471,99.6081
19,0.0319213,99.5037
20,0.0301619,99.7388
21,0.0302743,99.791
22,0.0316633,99.6081
23,0.0302092,99.582
24,0.0304551,99.6604
25,0.03081,99.6865
26,0.0299739,99.7649
27,0.0301317,99.6081
28,0.0313205,99.582
29,0.0308736,99.6865
30,0.0310672,99.5559
31,0.0322681,99.6081
32,0.0322145,99.4775
33,0.0313487,99.4775
34,0.0323196,99.5037
35,0.0310621,99.6865
36,0.0317789,99.6081
37,0.0327401,99.5037
38,0.0329969,99.3992
39,0.0321876,99.5298
40,0.0318517,99.4253
41,0.0322669,99.373
42,0.0321929,99.5298
43,0.0317147,99.4514
44,0.0326972,99.4775
45,0.0328849,99.4514
46,0.0322882,99.3469
47,0.0329563,99.3992
48,0.0321962,99.4253
49,0.0336042,99.3469
50,0.03309,99.3992
