round,loss,train_acc
1,0.0283111,99.5141
2,0.0266127,99.4984
3,0.0251532,99.5455
4,0.0236,99.6081
5,0.0351215,99.4514
6,0.0340135,99.5559
7,0.0336908,99.4514
8,0.0332114,99.5559
9,0.0326482,99.6081
10,0.031878,99.7126
11,0.0320539,99.6865
12,0.0326393,99.6081
13,0.0329035,99.5298
14,0.0315444,99.4514
15,0.0302595,99.7126
16,0.0304412,99.7126
17,0.0308535,99.6343
18,0.0303447,99.6343
19,0.0299718,99.6604
20,0.0303742,99.5559
21,0.0297326,99.6865
22,0.0298124,99.6343
23,0.0296268,99.6604
24,0.0311058,99.4514
25,0.0296996,99.7126
26,0.0305232,99.5559
27,0.0302893,99.6343
28,0.029665,99.7649
29,0.0302984,99.6865
30,0.0301053,99.6604
31,0.0289006,99.7388
32,0.0295117,99.6865
33,0.0300393,99.582
34,0.0287667,99.7649
35,0.0288133,99.7388
36,0.0300907,99.5037
37,0.0287896,99.6604
38,0.0288137,99.6865
39,0.0295849,99.7126
40,0.0295139,99.5559
41,0.0299428,99.6865
42,0.0291547,99.7388
43,0.0304212,99.5559
44,0.0295636,99.3992
45,0.0303676,99.5559
46,0.0300838,99.5559
47,0.0289778,99.6604
48,0.0296618,99.6081
49,0.0284193,99.6865
50,0.0292348,99.6865
