round,loss,train_acc
1,0.0258732,99.4984
2,0.0227064,99.8433
3,0.020116,100
4,0.0187234,99.953
5,0.0265514,100
6,0.0254799,100
7,0.024059,100
8,0.0234979,99.9739
9,0.0224249,100
10,0.0228657,99.9216
11,0.0223406,99.9478
12,0.022042,99.9216
13,0.0222933,99.9216
14,0.0215167,99.8955
15,0.0211878,99.8694
16,0.0211478,99.9478
17,0.0207132,99.9739
18,0.0207624,99.9216
19,0.0212543,99.8433
20,0.0208507,99.8433
21,0.0209943,99.8955
22,0.020495,99.8433
23,0.0212004,99.8694
24,0.0202973,99.8955
25,0.0206848,99.8171
26,0.020497,99.8694
27,0.0204427,99.8955
28,0.020795,99.8694
29,0.0199532,99.8955
30,0.0206328,99.8694
31,0.020645,99.8171
32,0.0207196,99.8171
33,0.0207509,99.7649
34,0.019949,99.8171
35,0.0208983,99.7649
36,0.0204341,99.8694
37,0.0197907,99.8694
38,0.0206839,99.791
39,0.0205354,99.8171
40,0.0208057,99.7649
41,0.0204269,99.7649
42,0.0208489,99.791
43,0.0206432,99.7388
44,0.0204296,99.8171
45,0.0203171,99.7388
46,0.021254,99.7126
47,0.0199382,99.791
48,0.0206036,99.6604
49,0.0201421,99.7126
50,0.020324,99.7388
