round,loss,train_acc
1,0.0274923,99.4984
2,0.0251481,99.5141
3,0.0232215,99.7649
4,0.0221336,99.8119
5,0.0328957,99.7649
6,0.0316311,99.8694
7,0.0309261,99.8171
8,0.0297096,99.8694
9,0.0301843,99.791
10,0.0291129,99.791
11,0.0281893,99.8955
12,0.0282554,99.8955
13,0.0285666,99.791
14,0.028004,99.8694
15,0.0274197,99.9478
16,0.0274581,99.8171
17,0.0263448,99.9478
18,0.026494,99.8955
19,0.0271329,99.791
20,0.0257895,99.9216
21,0.0264207,99.8955
22,0.0259356,99.8433
23,0.0264084,99.8433
24,0.0259437,99.8433
25,0.0254353,99.8694
26,0.025931,99.8171
27,0.0258576,99.8694
28,0.0252794,99.8433
29,0.0251989,99.8433
30,0.0253536,99.9478
31,0.0249199,99.8955
32,0.0255614,99.8171
33,0.025433,99.8433
34,0.0257033,99.8694
35,0.0257046,99.7649
36,0.0248168,99.8433
37,0.0256229,99.7649
38,0.0252047,99.8433
39,0.0248662,99.8694
40,0.026231,99.7126
41,0.0253333,99.8171
42,0.0252775,99.791
43,0.0255035,99.7649
44,0.0253945,99.7388
45,0.0248921,99.8694
46,0.0257843,99.7388
47,0.025583,99.791
48,0.0249494,99.8171
49,0.0253441,99.8433
50,0.0251573,99.8433
