round,loss,train_acc
1,0.0341617,99.4984
2,0.0319576,99.5768
3,0.0301938,99.7179
4,0.0303479,99.7022
5,0.0444815,99.6865
6,0.0435586,99.6604
7,0.0426695,99.7388
8,0.0433989,99.6604
9,0.0420712,99.5559
10,0.042532,99.6343
11,0.041752,99.6081
12,0.041429,99.6865
13,0.0399428,99.6343
14,0.0410574,99.6604
15,0.0403014,99.7388
16,0.0402012,99.6343
17,0.0399231,99.7388
18,0.0400835,99.6343
19,0.0385878,99.7649
20,0.0400549,99.6343
21,0.0395866,99.5559
22,0.0386535,99.6865
23,0.0391826,99.582
24,0.0397421,99.5559
25,0.0389066,99.6081
26,0.0387955,99.6343
27,0.039038,99.6343
28,0.0392102,99.6343
29,0.038313,99.6343
30,0.0386207,99.5298
31,0.0388806,99.5298
32,0.03904,99.5037
33,0.0380433,99.4253
34,0.0391671,99.4514
35,0.0384382,99.582
36,0.0394231,99.5037
37,0.0390089,99.5559
38,0.038817,99.5037
39,0.0384828,99.582
40,0.0399451,99.4514
41,0.0377488,99.5559
42,0.0377591,99.6604
43,0.0393,99.3992
44,0.0377407,99.5037
45,0.0379375,99.6081
46,0.0383231,99.4253
47,0.03774,99.5298
48,0.0384909,99.5298
49,0.0384347,99.582
50,0.0379096,99.5559
