round,loss,train_acc
1,0.0554998,98.5
2,0.0505504,98.712
3,0.0477805,98.8
4,0.0455806,98.888
5,0.052608,98.72
6,0.0515239,98.8133
7,0.0503202,98.7867
8,0.0486353,98.86
9,0.0492669,98.84
10,0.0480307,98.8133
11,0.0477982,98.8667
12,0.0480324,98.84
13,0.0464537,98.88
14,0.0462581,98.9
15,0.0452403,98.8667
16,0.0454735,98.8467
17,0.0446833,98.8933
18,0.044434,98.9067
19,0.0443579,98.9333
20,0.043615,98.9067
21,0.0439543,98.88
22,0.0433796,98.9
23,0.0434868,98.88
24,0.0436951,98.8867
25,0.0436537,98.9
26,0.0432497,98.92
27,0.0425934,98.9533
28,0.0422363,98.9133
29,0.0425896,98.9133
30,0.0421533,98.92
31,0.0423216,98.9333
32,0.0418373,98.9533
33,0.041611,98.9333
34,0.0413545,98.96
35,0.0415503,98.9467
36,0.0415391,98.9267
37,0.0415157,98.92
38,0.0410498,98.9533
39,0.0407961,98.9333
40,0.0411086,98.9933
