round,loss,train_acc
1,0.0446697,99.2198
2,0.0423059,99.3368
3,0.0392254,99.5709
4,0.036694,99.7269
5,0.0506717,99.4798
6,0.048813,99.6532
7,0.0469077,99.6749
8,0.0462809,99.7399
9,0.0445443,99.6966
10,0.0418091,99.6749
11,0.0421232,99.6966
12,0.0414188,99.6749
13,0.0404539,99.7616
14,0.0402331,99.6749
15,0.0396651,99.6099
16,0.0398028,99.6966
17,0.0383362,99.7182
18,0.0391566,99.6099
19,0.0386889,99.6966
20,0.0383034,99.6099
21,0.0386075,99.6749
22,0.037123,99.7182
23,0.0376801,99.6099
24,0.0363064,99.7399
25,0.0373987,99.6749
26,0.036822,99.6966
27,0.0355896,99.6749
28,0.036148,99.7182
29,0.0362666,99.6532
30,0.035869,99.6749
31,0.035212,99.6532
32,0.0347656,99.6966
33,0.0350373,99.6966
34,0.0351268,99.6316
35,0.0358779,99.5882
36,0.0348939,99.6099
37,0.0348516,99.6316
38,0.0347192,99.6532
39,0.0342039,99.6099
40,0.035243,99.6749
41,0.034433,99.5882
42,0.0340726,99.6966
43,0.0345236,99.5449
44,0.0349124,99.5882
45,0.0343995,99.6532
46,0.0340946,99.6532
47,0.0343758,99.5882
48,0.0349297,99.5665
49,0.0338591,99.6532
50,0.0337374,99.6099
51,0.0339622,99.5665
52,0.0338658,99.6316
53,0.0334982,99.5449
54,0.0330523,99.6532
55,0.0335302,99.5882
56,0.0338509,99.5882
