round,loss,train_acc
1,0.0205842,99.7009
2,0.0199398,99.844
3,0.0191894,99.922
4,0.018314,99.922
5,0.0283412,99.8916
6,0.0265689,99.87
7,0.0259162,99.87
8,0.0261691,99.7833
9,0.0248377,99.87
10,0.0255325,99.8916
11,0.0241675,99.8916
12,0.024787,99.87
13,0.024175,99.9133
14,0.0247259,99.8049
15,0.0240701,99.8483
16,0.023368,99.9133
17,0.0246661,99.7833
18,0.0247175,99.8483
19,0.0247527,99.7833
20,0.0250227,99.87
21,0.0238261,99.8049
22,0.0243439,99.7616
23,0.0243921,99.7399
24,0.0250673,99.8266
25,0.0247711,99.8049
26,0.0259595,99.6966
27,0.0247559,99.7182
28,0.0243794,99.8049
29,0.024743,99.7182
30,0.0245318,99.7182
31,0.0245045,99.8266
32,0.0238833,99.7616
33,0.0258792,99.7616
34,0.0242917,99.7399
35,0.02542,99.7182
36,0.0250611,99.7182
37,0.0248521,99.7616
38,0.0248836,99.7182
39,0.0246218,99.7399
40,0.0250746,99.6966
41,0.0254353,99.6749
42,0.0245813,99.6966
43,0.0248004,99.7616
44,0.0255105,99.6749
45,0.0336889,99.6966
46,0.0257604,99.6099
47,0.0259474,99.6749
48,0.0254434,99.7182
49,0.0247101,99.7399
50,0.024721,99.6749
51,0.0249304,99.7399
52,0.0251243,99.6316
53,0.0252016,99.6532
54,0.0257363,99.6532
55,0.0245144,99.6532
56,0.0259723,99.6532
