round,loss,train_acc
1,0.0205941,99.7009
2,0.0195483,99.8179
3,0.0189454,99.7919
4,0.0177339,99.883
5,0.0259902,99.9133
6,0.0255225,99.9133
7,0.0265955,99.7833
8,0.0255008,99.7833
9,0.0253796,99.87
10,0.0257041,99.7399
11,0.0253801,99.7833
12,0.0250606,99.8049
13,0.0246592,99.8049
14,0.0250941,99.7833
15,0.0257865,99.6749
16,0.0257481,99.7182
17,0.0265307,99.6099
18,0.0247316,99.7616
19,0.0249983,99.6532
20,0.0255153,99.6532
21,0.024558,99.7182
22,0.0243259,99.7833
23,0.0251917,99.6749
24,0.0247126,99.6749
25,0.0239549,99.7182
26,0.0250853,99.7833
27,0.0244051,99.6966
28,0.0247548,99.6966
29,0.0242722,99.7399
30,0.0245529,99.6966
31,0.0240388,99.7182
32,0.0241497,99.7182
33,0.0250047,99.6749
34,0.0244398,99.6966
35,0.0247736,99.6749
36,0.0255935,99.6532
37,0.0257774,99.7399
38,0.0262427,99.5665
39,0.0245917,99.6316
40,0.0247121,99.7182
41,0.0244485,99.6749
42,0.0250345,99.6099
43,0.0258352,99.5449
44,0.0245973,99.5882
45,0.0244733,99.6532
46,0.0246826,99.6316
47,0.0244316,99.6966
48,0.0244522,99.6316
49,0.0250901,99.6532
50,0.0246385,99.6532
51,0.0244151,99.7182
52,0.0241282,99.5665
53,0.0251003,99.5665
54,0.0254113,99.5232
55,0.0244693,99.6532
56,0.0242227,99.6532
