round,loss,train_acc
1,0.218657,93.498
2,0.192338,94.2607
3,0.181499,94.5493
4,0.175294,94.7613
5,0.174372,94.8067
6,0.172621,94.8156
7,0.170706,94.8789
8,0.169592,94.96
9,0.167773,94.9833
10,0.166488,95.0311
11,0.165375,95.0822
12,0.164735,95.0856
13,0.163584,95.1611
14,0.162675,95.17
15,0.161895,95.1633
16,0.161411,95.1733
17,0.16084,95.18
18,0.159862,95.2589
19,0.159461,95.2356
20,0.159064,95.2078
21,0.158479,95.3033
22,0.157666,95.3256
23,0.157514,95.32
24,0.156918,95.3478
25,0.156577,95.35
26,0.155965,95.3889
27,0.156034,95.3544
28,0.155684,95.3889
29,0.155117,95.4156
30,0.154646,95.3889
31,0.154434,95.4067
32,0.154067,95.4389
33,0.153865,95.4167
34,0.153492,95.4533
35,0.153353,95.4622
36,0.152926,95.42
37,0.152711,95.4378
38,0.152428,95.4756
39,0.152135,95.4522
40,0.151936,95.42
