round,loss,train_acc
1,0.0287668,99.7009
2,0.0273914,99.857
3,0.0261005,99.87
4,0.0252068,99.896
5,0.0383204,99.7833
6,0.0382331,99.6749
7,0.0369643,99.7182
8,0.0360616,99.7399
9,0.0357527,99.7833
10,0.0352977,99.8266
11,0.0351857,99.7616
12,0.0346236,99.7616
13,0.034633,99.6966
14,0.034384,99.7833
15,0.0356003,99.7399
16,0.0344761,99.7833
17,0.0349671,99.6099
18,0.0344591,99.6966
19,0.0345619,99.7182
20,0.034162,99.5665
21,0.0332923,99.7833
22,0.0331742,99.7182
23,0.0345012,99.6099
24,0.0337599,99.7616
25,0.0334617,99.6532
26,0.0337787,99.6532
27,0.0336031,99.6966
28,0.0345556,99.6749
29,0.0345308,99.6099
30,0.0325693,99.7833
31,0.0336594,99.5665
32,0.033174,99.6316
33,0.0333954,99.5882
34,0.0322655,99.6532
35,0.0327227,99.6532
36,0.0329094,99.6316
37,0.0326073,99.6099
38,0.0335769,99.5449
39,0.0329091,99.5882
40,0.0336292,99.6749
41,0.0338246,99.5232
42,0.0338276,99.5665
43,0.034337,99.5665
44,0.0335614,99.5882
45,0.0335385,99.5449
46,0.0332556,99.6316
47,0.0330734,99.4798
48,0.0319236,99.6749
49,0.0334715,99.6099
50,0.0338314,99.4365
51,0.0325244,99.6316
52,0.0319194,99.6532
53,0.03338,99.5449
54,0.032858,99.4582
55,0.0320265,99.7833
56,0.0341397,99.5232
57,0.0325203,99.5449
7
58,0.0189887,99.7421
59,0.0188732,99.7582
60,0.0197559,99.7582
