round,loss,train_acc
1,0.0218186,99.5839
2,0.0198551,99.7529
3,0.0186443,99.857
4,0.018038,99.896
5,0.0275543,99.8266
6,0.0263632,99.8049
7,0.0266925,99.87
8,0.0273466,99.7833
9,0.0267669,99.7833
10,0.0266867,99.7616
11,0.0254515,99.8916
12,0.0267483,99.7833
13,0.0261197,99.7833
14,0.026691,99.7833
15,0.0259655,99.7833
16,0.0251665,99.8266
17,0.0254505,99.8049
18,0.0254542,99.7616
19,0.0255784,99.7399
20,0.025036,99.6966
21,0.0249031,99.8483
22,0.0263858,99.7616
23,0.0260459,99.6966
24,0.0255786,99.6966
25,0.0257903,99.7833
26,0.0255683,99.7182
27,0.0258863,99.6966
28,0.0248265,99.6749
29,0.0256799,99.6966
30,0.0254444,99.6966
31,0.0259342,99.6099
32,0.0256968,99.6749
33,0.0263665,99.6532
34,0.0260174,99.6749
35,0.0252645,99.6099
36,0.0246954,99.6966
37,0.0248175,99.7182
38,0.0242795,99.7182
39,0.0247795,99.8049
40,0.0255321,99.6099
41,0.0252776,99.6316
42,0.0245817,99.6966
43,0.0244919,99.7833
44,0.0257159,99.6966
45,0.0259463,99.6099
46,0.0254375,99.6966
47,0.0244188,99.6532
48,0.0245109,99.6966
49,0.0248168,99.7182
50,0.025624,99.7399
51,0.0252321,99.6316
52,0.0249321,99.6532
53,0.0239581,99.7616
54,0.0264142,99.5232
55,0.0247718,99.7182
56,0.025208,99.6749
57,0.0258563,99.5015
478462,99.0006
59,0.0475993,99.0006
60,0.0473534,99.0651
