round,loss,train_acc
1,0.0284594,99.63
2,0.0253146,99.775
3,0.0231599,99.8
4,0.0219781,99.785
5,0.0286223,99.7333
6,0.0275152,99.7583
7,0.02652,99.7583
8,0.025322,99.7833
9,0.0247433,99.7417
10,0.0243222,99.7333
11,0.0239774,99.7083
12,0.0237517,99.7333
13,0.0230081,99.7417
14,0.0227496,99.7083
15,0.0225042,99.7583
16,0.0221954,99.775
17,0.0219394,99.7583
18,0.0215594,99.7667
19,0.0217004,99.8083
20,0.0210713,99.825
21,0.0211708,99.725
22,0.0210628,99.7667
23,0.0208146,99.7417
24,0.0206493,99.7417
25,0.0204189,99.7583
26,0.0209078,99.7167
27,0.0201141,99.8083
28,0.0203074,99.7833
29,0.0202679,99.7917
30,0.0200623,99.8
31,0.0200275,99.775
32,0.0197273,99.7583
33,0.0199706,99.7417
34,0.0197373,99.7833
35,0.019365,99.8083
36,0.0194494,99.8333
37,0.0193594,99.7583
38,0.0191942,99.775
39,0.0190525,99.775
40,0.0193206,99.7667
41,0.0194653,99.775
42,0.0190218,99.7833
43,0.0192491,99.8083
44,0.0192776,99.7833
45,0.018932,99.7333
46,0.0188027,99.7833
47,0.0187122,99.775
48,0.0189017,99.8
49,0.0187589,99.8
50,0.0184671,99.8083
