round,loss,train_acc
1,0.0194952,99.7106
2,0.0183203,99.7933
3,0.0168894,99.9483
4,0.0161179,99.9277
5,0.0241238,99.9139
6,0.0248008,99.7761
7,0.0240601,99.8277
8,0.0229957,99.8794
9,0.0237259,99.7933
10,0.0239132,99.8277
11,0.0248998,99.7071
12,0.0240547,99.7416
13,0.0243805,99.6382
14,0.0240482,99.8105
15,0.0238771,99.7588
16,0.0242513,99.6899
17,0.0241054,99.7071
18,0.0242591,99.7588
19,0.0236427,99.7244
20,0.0244818,99.6555
21,0.0246003,99.6555
22,0.0248254,99.5693
23,0.0250729,99.6382
24,0.0244216,99.6727
25,0.0246355,99.5521
26,0.0252653,99.466
27,0.025548,99.621
28,0.0249842,99.6038
29,0.0239986,99.6899
30,0.0253717,99.621
31,0.0255459,99.5866
32,0.0244996,99.6555
33,0.0254452,99.6038
34,0.0247593,99.5693
35,0.0257061,99.5004
36,0.0248684,99.5693
37,0.0251722,99.5349
38,0.0257711,99.5349
39,0.0251475,99.5004
40,0.0259991,99.5521
41,0.0250531,99.5521
42,0.0255203,99.5177
43,0.0252426,99.5004
44,0.025437,99.5521
45,0.0256116,99.6038
46,0.0268647,99.5004
