round,loss,train_acc
1,0.0195246,99.6693
2,0.0171453,99.7519
3,0.0157018,99.9173
4,0.0150135,99.9277
5,0.0228162,99.8277
6,0.0226647,99.845
7,0.0217364,99.8966
8,0.0231341,99.8105
9,0.0225868,99.845
10,0.0218946,99.8794
11,0.0222025,99.8622
12,0.0224535,99.8277
13,0.0219368,99.8277
14,0.0221962,99.7933
15,0.022345,99.8105
16,0.0220854,99.845
17,0.0231638,99.7416
18,0.0233523,99.6899
19,0.0231866,99.6382
20,0.0232317,99.7761
21,0.0231705,99.7244
22,0.0233186,99.7588
23,0.0237147,99.6555
24,0.0236761,99.5866
25,0.0232209,99.6555
26,0.0235417,99.7416
27,0.024436,99.621
28,0.0238552,99.6727
29,0.0236759,99.621
30,0.024114,99.6727
31,0.0230838,99.6727
32,0.024957,99.5349
33,0.0238036,99.6899
34,0.0241054,99.6899
35,0.0239574,99.6899
36,0.0240397,99.6382
37,0.0245837,99.621
38,0.0247208,99.5866
39,0.0251055,99.621
40,0.0236185,99.6555
41,0.0245984,99.6382
42,0.0245974,99.6038
43,0.0242029,99.6382
44,0.0242341,99.5866
45,0.0253812,99.5693
46,0.0258774,99.5866
