round,loss,train_acc
1,0.0173905,99.6899
2,0.0158411,99.8863
3,0.0146836,99.9483
4,0.0135398,99.9587
5,0.0202938,99.9483
6,0.0194903,99.9139
7,0.0191051,99.9139
8,0.0186447,99.9483
9,0.0182306,99.9655
10,0.0188429,99.9483
11,0.0179802,99.9483
12,0.0176114,99.9655
13,0.0176169,99.9483
14,0.0176298,99.9483
15,0.0178319,99.8794
16,0.0176401,99.8794
17,0.0175257,99.9139
18,0.0174791,99.8794
19,0.0170103,99.8966
20,0.0170787,99.9311
21,0.0172794,99.9311
22,0.0171393,99.8622
23,0.0168231,99.9139
24,0.016982,99.8966
25,0.0168477,99.8794
26,0.0170373,99.845
27,0.0174183,99.8277
28,0.0174706,99.7588
29,0.0167409,99.8794
30,0.0172668,99.845
31,0.0169116,99.8622
32,0.0171316,99.845
33,0.0169279,99.9311
34,0.0171509,99.845
35,0.0170055,99.8277
36,0.0172026,99.8105
37,0.0166875,99.8105
38,0.0170398,99.7933
39,0.017368,99.7933
40,0.0172881,99.7416
41,0.0169046,99.7933
42,0.0168127,99.845
43,0.016809,99.8105
44,0.0169918,99.8277
45,0.0168953,99.8277
46,0.0168673,99.7933
47,0.0168897,99.845
48,0.0169224,99.7416
49,0.0167104,99.8277
50,0.0173552,99.7416
