round,loss,train_acc
1,0.062047,98.522
2,0.0570141,98.739
3,0.0535219,98.9457
4,0.050581,99.0388
5,0.0638455,98.8286
6,0.0631263,98.8286
7,0.0607569,98.8631
8,0.0591021,98.9492
9,0.0573983,98.9836
10,0.0560803,98.9836
11,0.0551576,99.0353
12,0.0541553,98.9492
13,0.0524632,99.0181
14,0.0524567,99.0698
15,0.0515767,99.1214
16,0.0512415,99.0525
17,0.0506778,99.087
18,0.0500747,99.0181
19,0.0498807,99.0698
20,0.049052,99.087
21,0.0486702,99.0698
22,0.0486511,99.1731
23,0.0488302,99.0698
24,0.0474797,99.087
25,0.0476178,99.0009
26,0.0466639,99.1042
27,0.0466899,99.1214
28,0.0468644,99.1214
29,0.0462676,99.1214
30,0.0454513,99.087
31,0.0461805,99.0525
32,0.0456081,99.0698
33,0.0446833,99.2248
34,0.044753,99.087
35,0.0453588,99.1042
36,0.045173,99.1214
37,0.0451829,99.0698
38,0.0442899,99.1387
39,0.0440725,99.2076
40,0.0445556,98.9664
41,0.0436355,99.1731
42,0.0440623,99.1042
43,0.0434156,99.087
44,0.0434063,99.0353
45,0.0429669,99.0698
46,0.0431355,99.0525
47,0.0428282,99.0181
48,0.0428605,99.087
49,0.043191,99.1214
50,0.0426667,99.0353
