round,loss,train_acc
1,0.0147683,99.6796
2,0.0134977,99.7726
3,0.0130522,99.8553
4,0.0117592,99.9897
5,0.0174082,99.9311
6,0.0173051,99.8966
7,0.0165016,99.9139
8,0.0166561,99.9139
9,0.0156696,99.9655
10,0.0158194,99.9139
11,0.0155469,99.8966
12,0.0158668,99.9139
13,0.0150543,99.9655
14,0.0152883,99.9483
15,0.0150882,99.9139
16,0.0151017,99.9139
17,0.0146395,99.9311
18,0.0146819,99.9311
19,0.0150542,99.845
20,0.014369,99.8794
21,0.01467,99.8966
22,0.0147396,99.8966
23,0.0145669,99.9311
24,0.0151159,99.845
25,0.0150381,99.845
26,0.0149524,99.8622
27,0.0146256,99.9139
28,0.0150839,99.8105
29,0.0142493,99.8622
30,0.0152588,99.7761
31,0.0151344,99.845
32,0.0146012,99.845
33,0.0149343,99.8277
34,0.0142107,99.8277
35,0.0148704,99.7933
36,0.0144876,99.845
37,0.0140902,99.845
38,0.0142301,99.845
39,0.0144174,99.8277
40,0.0143356,99.8794
41,0.0145559,99.8622
42,0.0144993,99.8622
43,0.0148247,99.7933
44,0.0139738,99.845
45,0.014211,99.845
46,0.0142733,99.845
47,0.0145442,99.7761
48,0.0143113,99.845
49,0.0147606,99.8277
50,0.0145974,99.8105
