round,loss,train_acc
1,0.0180344,99.7776
2,0.0165068,99.8083
3,0.0154337,99.885
4,0.0147408,99.931
5,0.0225782,99.8338
6,0.0219606,99.8722
7,0.0216645,99.8211
8,0.0214104,99.8083
9,0.0206216,99.8722
10,0.0206117,99.8466
11,0.0201604,99.8338
12,0.0204169,99.8083
13,0.020272,99.8722
14,0.02012,99.8466
15,0.0199721,99.7955
16,0.0200081,99.7572
17,0.0197001,99.7827
18,0.0199355,99.7955
19,0.0197086,99.8338
20,0.0195556,99.8338
21,0.0193321,99.8466
22,0.0195212,99.8338
23,0.0192607,99.8594
24,0.0198339,99.7827
25,0.0188659,99.9233
26,0.0190918,99.8083
27,0.0192902,99.8338
28,0.0195535,99.7699
29,0.0194528,99.8211
30,0.0197677,99.7955
31,0.019309,99.8083
32,0.0190512,99.8338
33,0.0189974,99.7188
34,0.0192462,99.7955
35,0.0203694,99.6677
36,0.0192624,99.7699
37,0.0191027,99.7955
38,0.0190529,99.8211
39,0.0189799,99.8211
40,0.0188441,99.8594
41,0.0191165,99.7827
42,0.0187205,99.7572
43,0.0186094,99.8083
44,0.0185845,99.8338
45,0.0190157,99.7827
46,0.0186594,99.7955
47,0.0189573,99.7699
48,0.0183618,99.7955
49,0.0189717,99.7955
50,0.0192122,99.6805
