round,loss,train_acc
1,0.0331638,99.5455
2,0.0309487,99.6708
3,0.0285316,99.7806
4,0.0284391,99.8119
5,0.0415305,99.6865
6,0.0411331,99.6865
7,0.039719,99.6865
8,0.0398842,99.7126
9,0.0394577,99.6343
10,0.0392399,99.7388
11,0.0374089,99.7126
12,0.0376372,99.7126
13,0.0364924,99.7388
14,0.0374814,99.6604
15,0.0364681,99.7126
16,0.0361743,99.7126
17,0.0359951,99.7649
18,0.0361206,99.6081
19,0.0360071,99.6604
20,0.0348811,99.8171
21,0.0349476,99.8171
22,0.0354483,99.7126
23,0.0358794,99.7126
24,0.0352668,99.7388
25,0.034244,99.7388
26,0.035024,99.6865
27,0.0343044,99.6865
28,0.0339453,99.7126
29,0.033955,99.791
30,0.0345116,99.7388
31,0.0340651,99.791
32,0.0348914,99.5559
33,0.0349351,99.6081
34,0.0335059,99.6865
35,0.0336283,99.7388
36,0.0329573,99.791
37,0.034105,99.6343
38,0.0328692,99.6865
39,0.0329766,99.6081
40,0.0328679,99.8171
41,0.0348074,99.5037
42,0.033267,99.6081
43,0.0335832,99.6343
44,0.0332055,99.7126
45,0.0328704,99.7388
46,0.0334733,99.6604
47,0.032585,99.582
48,0.0339964,99.6081
49,0.0320024,99.6865
50,0.0329453,99.7126
