round,loss,train_acc
1,0.0122644,99.7984
2,0.0119618,99.7984
3,0.0117923,99.7984
4,0.0114482,99.7984
5,0.017079,99.6534
6,0.0169358,99.6534
7,0.016059,99.6849
8,0.0161468,99.7059
9,0.0160436,99.6744
10,0.0155696,99.727
11,0.0157357,99.6849
12,0.0157003,99.6954
13,0.0155114,99.6744
14,0.0149181,99.769
15,0.0150264,99.7585
16,0.0150465,99.7795
17,0.0150697,99.748
18,0.0149427,99.7585
19,0.0152008,99.727
20,0.0155903,99.7164
21,0.0144553,99.8005
22,0.0152146,99.7585
23,0.0148739,99.727
24,0.0147524,99.811
25,0.0146532,99.7585
26,0.014621,99.7795
27,0.0147536,99.7374
28,0.0147015,99.7374
29,0.0147169,99.79
30,0.0147419,99.7059
31,0.0143737,99.8005
32,0.0149523,99.7374
33,0.0147839,99.7795
34,0.0145635,99.811
35,0.0144047,99.7585
36,0.014663,99.748
37,0.0147013,99.7795
38,0.0146577,99.748
39,0.0146932,99.769
40,0.0149992,99.7059
41,0.0145148,99.7585
42,0.0147111,99.769
43,0.0147879,99.748
44,0.0149599,99.748
45,0.0142781,99.79
46,0.0147556,99.7164
47,0.0145554,99.7585
48,0.0148744,99.7374
49,0.01518,99.7374
50,0.0142314,99.8005
51,0.0142609,99.79
52,0.014452,99.79
