round,loss,train_acc
1,0.0722433,97.7764
2,0.0691573,97.9474
3,0.0663275,97.9538
4,0.0624463,98.1945
5,0.0759647,97.6982
6,0.073859,97.751
7,0.0717651,97.8883
8,0.0701411,97.9305
9,0.0685205,98.0256
10,0.067552,98.0361
11,0.0665338,98.0361
12,0.0653349,98.1417
13,0.0642616,98.1206
14,0.0639592,98.1839
15,0.0625165,98.2156
16,0.0616734,98.2895
17,0.0611028,98.2473
18,0.0607492,98.3423
19,0.0610407,98.2578
20,0.0591869,98.3106
21,0.0594484,98.3529
22,0.0588432,98.3951
23,0.0577538,98.4268
24,0.0577226,98.4162
25,0.0572212,98.4479
26,0.0567251,98.4373
27,0.056729,98.4796
28,0.056556,98.5429
29,0.0562697,98.5007
30,0.0557641,98.5007
31,0.0554035,98.5324
32,0.0549814,98.5535
33,0.054873,98.5007
34,0.0553817,98.4901
35,0.0545463,98.5112
36,0.0540286,98.5429
37,0.0538748,98.6063
38,0.0535913,98.5746
39,0.0534931,98.564
40,0.053984,98.4796
41,0.0525233,98.5324
42,0.0532106,98.5218
43,0.0527484,98.5957
44,0.0524585,98.6485
45,0.0522137,98.6063
46,0.0518654,98.6485
47,0.0521381,98.6802
48,0.0516111,98.6379
49,0.0518016,98.6168
50,0.0521964,98.6696
51,0.0516724,98.6907
52,0.0509443,98.7119
