round,loss,train_acc
1,0.104902,96.8514
2,0.10001,97.2379
3,0.0969695,97.3709
4,0.0940182,97.3583
5,0.106096,97.1492
6,0.103766,97.2548
7,0.102283,97.2231
8,0.100943,97.2337
9,0.0994686,97.2759
10,0.0980496,97.3709
11,0.0965782,97.4554
12,0.0960842,97.392
13,0.0952883,97.3709
14,0.0939904,97.4132
15,0.0938627,97.4871
16,0.0928618,97.4554
17,0.092397,97.4343
18,0.0915987,97.4765
19,0.0906643,97.4343
20,0.0901126,97.4343
21,0.0899544,97.5082
22,0.0896014,97.5293
23,0.0892815,97.5082
24,0.0883515,97.5293
25,0.087898,97.5715
26,0.0876625,97.561
27,0.0867308,97.6138
28,0.0875473,97.5082
29,0.0865696,97.561
30,0.0859324,97.5715
31,0.0855676,97.6666
32,0.0861335,97.6243
33,0.0846992,97.6877
34,0.0846119,97.5821
35,0.0845674,97.6138
36,0.0842016,97.6454
37,0.0838337,97.6138
38,0.0832808,97.6243
39,0.0830336,97.6771
40,0.083309,97.7299
41,0.0821674,97.656
42,0.0822229,97.7616
43,0.0816754,97.7088
44,0.0819728,97.6032
45,0.0815684,97.7299
46,0.0814204,97.7088
47,0.0814808,97.7721
48,0.0811532,97.7616
49,0.0800494,97.8144
50,0.0803385,97.751
51,0.0797626,97.7405
52,0.0802776,97.7827
