round,loss,train_acc
1,0.0263153,99.5298
2,0.0246001,99.8589
3,0.0229254,99.9373
4,0.0221299,99.9216
5,0.0331859,99.9216
6,0.0322288,99.9478
7,0.0320673,99.8955
8,0.031801,99.8171
9,0.0319944,99.7388
10,0.0313889,99.7649
11,0.0310002,99.791
12,0.0327269,99.7388
13,0.0317529,99.7388
14,0.0323262,99.7126
15,0.0329079,99.6604
16,0.0333069,99.582
17,0.0330094,99.6081
18,0.0335879,99.5037
19,0.0322053,99.6081
20,0.032458,99.6865
21,0.0324084,99.6081
22,0.031968,99.6343
23,0.0339923,99.5559
24,0.0331481,99.4775
25,0.033814,99.5298
26,0.0342924,99.4514
27,0.0337724,99.4514
28,0.0348696,99.4253
29,0.0328694,99.5298
30,0.032796,99.582
31,0.0337109,99.6081
32,0.0343432,99.5559
33,0.0340003,99.4253
34,0.0333965,99.4253
35,0.0345983,99.4775
36,0.0344533,99.5559
37,0.033498,99.6081
38,0.0345766,99.4253
39,0.0341551,99.6081
40,0.0350017,99.5037
41,0.0340558,99.5037
42,0.0349223,99.5298
43,0.0343076,99.5298
44,0.0348345,99.5037
45,0.0347443,99.5037
46,0.0352665,99.3992
47,0.0350161,99.373
48,0.0343493,99.6081
49,0.0355799,99.1902
50,0.0354798,99.4775
