round,loss,train_acc
1,0.026909,99.7022
2,0.0256291,99.8276
3,0.0240379,99.9373
4,0.0226167,99.9373
5,0.0340852,99.8955
6,0.033757,99.8694
7,0.0320426,99.8694
8,0.0310645,99.9739
9,0.0310464,99.8433
10,0.0309722,99.8955
11,0.0310042,99.8171
12,0.0309399,99.8171
13,0.0302689,99.8955
14,0.0306264,99.7649
15,0.0299942,99.791
16,0.0303255,99.7388
17,0.0301331,99.6865
18,0.0299571,99.7388
19,0.0290979,99.7649
20,0.0300543,99.7388
21,0.030361,99.8694
22,0.0300412,99.791
23,0.0298756,99.6865
24,0.0292574,99.791
25,0.0299939,99.6865
26,0.0301578,99.6081
27,0.0293843,99.7388
28,0.0298508,99.7126
29,0.0294802,99.7126
30,0.0300276,99.6081
31,0.0291994,99.6604
32,0.0293744,99.7388
33,0.0290807,99.6604
34,0.0284507,99.7649
35,0.0295158,99.6865
36,0.0295757,99.7649
37,0.0290042,99.7126
38,0.0296837,99.6081
39,0.0291805,99.6343
40,0.0285135,99.7126
41,0.030143,99.6081
42,0.0289339,99.6865
43,0.0297611,99.5559
44,0.0293342,99.5559
45,0.0292856,99.582
46,0.0297745,99.582
47,0.0292273,99.582
48,0.0291665,99.6865
49,0.0294555,99.5559
50,0.0293359,99.6604
