round,loss,train_acc
1,0.0145917,99.7546
2,0.0129506,99.8773
3,0.0120366,99.8696
4,0.0115877,99.9233
5,0.017311,99.9361
6,0.0169614,99.9361
7,0.0167978,99.9105
8,0.0167615,99.8594
9,0.016551,99.9233
10,0.0164104,99.9361
11,0.0165122,99.885
12,0.0171979,99.8722
13,0.0164268,99.885
14,0.0160395,99.8978
15,0.0164368,99.8466
16,0.0168572,99.8083
17,0.0165534,99.8466
18,0.0165279,99.8083
19,0.0165683,99.8594
20,0.0166309,99.8722
21,0.0163891,99.8211
22,0.0160712,99.8722
23,0.0166119,99.8466
24,0.0164318,99.8466
25,0.0170209,99.8466
26,0.0167195,99.7699
27,0.0167355,99.7955
28,0.0169741,99.7827
29,0.0166378,99.8083
30,0.0167588,99.7827
31,0.0162974,99.8466
32,0.0163059,99.8338
33,0.0164195,99.8211
34,0.0161985,99.7955
35,0.0159722,99.8211
36,0.0162776,99.7444
37,0.0161709,99.7316
38,0.0163684,99.7827
39,0.016615,99.7316
40,0.0160695,99.8083
41,0.0156847,99.8338
42,0.0163797,99.8083
43,0.0163277,99.7316
44,0.0163168,99.7572
45,0.0159071,99.8083
46,0.0166506,99.7572
47,0.0163292,99.7572
48,0.0165057,99.7572
49,0.0159449,99.7955
50,0.0160456,99.7827
