round,loss,train_acc
1,0.0976554,97.3466
2,0.0929371,97.6227
3,0.0906847,97.7837
4,0.0877806,97.8374
5,0.102654,97.6355
6,0.0993179,97.8528
7,0.0970286,97.9806
8,0.0953705,97.9295
9,0.0945111,97.8655
10,0.0912258,97.8911
11,0.0907452,97.9167
12,0.0890369,98.07
13,0.087412,98.1595
14,0.0870305,97.955
15,0.0870541,98.0061
16,0.0848376,98.0828
17,0.084592,98.1212
18,0.0833704,98.1723
19,0.0831994,98.1851
20,0.0819778,98.1084
21,0.0811758,98.1851
22,0.0801792,98.2873
23,0.08024,98.249
24,0.0807058,98.2234
25,0.0800114,98.1595
26,0.0783718,98.1979
27,0.0790268,98.1851
28,0.0779087,98.1979
29,0.0770773,98.2745
30,0.0782133,98.1979
31,0.076418,98.2234
32,0.0764691,98.1467
33,0.0766504,98.1723
34,0.0758586,98.249
35,0.0760147,98.249
36,0.0759059,98.0573
37,0.074757,98.1979
38,0.0736708,98.2618
39,0.0739427,98.1723
40,0.074187,98.2234
41,0.0741359,98.2362
42,0.0736418,98.2106
43,0.0738263,98.2106
44,0.0725591,98.1595
45,0.072978,98.0828
46,0.0723691,98.1979
47,0.0721292,98.2234
48,0.0724438,98.2234
49,0.0708292,98.2106
50,0.0717922,98.2106
