round,loss,train_acc
1,0.0157238,99.7546
2,0.014067,99.9156
3,0.0132376,99.9387
4,0.0121911,99.9617
5,0.0176859,99.9872
6,0.0172353,99.9617
7,0.0175182,99.8722
8,0.0173811,99.885
9,0.0165139,99.9617
10,0.0171027,99.8466
11,0.0168091,99.8978
12,0.017315,99.7955
13,0.0167843,99.8466
14,0.0166287,99.885
15,0.0166275,99.8211
16,0.0164387,99.8594
17,0.0165253,99.8466
18,0.0169446,99.7955
19,0.0167344,99.7444
20,0.0163284,99.8211
21,0.0167983,99.8338
22,0.0169153,99.7572
23,0.0172004,99.8083
24,0.0172026,99.7827
25,0.0171746,99.7572
26,0.0170122,99.7827
27,0.0166728,99.7572
28,0.0176002,99.7444
29,0.0164099,99.8211
30,0.0170394,99.7827
31,0.0168039,99.8211
32,0.0170543,99.8211
33,0.0170372,99.7955
34,0.0170162,99.6933
35,0.0167009,99.8083
36,0.0165434,99.8083
37,0.0172921,99.7827
38,0.0168163,99.6933
39,0.0168775,99.7827
40,0.0179021,99.6677
41,0.0177787,99.6805
42,0.016635,99.7955
43,0.0175899,99.7572
44,0.0167422,99.7188
45,0.0167086,99.7955
46,0.0169098,99.7572
47,0.0171202,99.8083
48,0.0171485,99.7316
49,0.0170674,99.7316
50,0.0164265,99.7572
51,0.0169076,99.7699
