round,loss,train_acc
1,0.0590362,98.605
2,0.054916,98.825
3,0.0522249,98.935
4,0.0498017,98.995
5,0.0608635,98.8667
6,0.0581577,98.8583
7,0.0569656,98.8833
8,0.0553296,98.9417
9,0.0539306,98.9917
10,0.0530657,99.0083
11,0.0519053,99
12,0.050868,99.0333
13,0.0501052,99.0083
14,0.0494029,98.9917
15,0.0492155,98.9917
16,0.0483818,99.0167
17,0.0476677,99.0167
18,0.0471584,99.075
19,0.0463821,99.0083
20,0.046001,99.05
21,0.0464712,99.0583
22,0.0451742,99.1
23,0.0452542,99.1083
24,0.0445218,99.05
25,0.0441563,99.1167
26,0.0440155,99.0333
27,0.0437397,99.1
28,0.0431262,99.1167
29,0.0433199,99.0667
30,0.0432857,99.1
31,0.0427274,99.1
32,0.0428922,99.1167
33,0.0422186,99.1583
34,0.0421713,99.0917
35,0.0423478,99.0917
36,0.041934,99.075
37,0.041709,99.075
38,0.041832,99.075
39,0.0418723,99.1
40,0.041518,99.0833
41,0.0411167,99.125
42,0.0409988,99.0667
43,0.0405553,99.1333
44,0.0402583,99.1667
45,0.0406168,99.1583
46,0.0404251,99.0833
47,0.039954,99.125
48,0.0395609,99.1917
49,0.0403538,99.1417
50,0.0399502,99.1333
