round,loss,train_acc
1,0.0238161,99.4984
2,0.0215806,99.5611
3,0.020123,99.6552
4,0.0195459,99.7649
5,0.0299272,99.5559
6,0.0272677,99.8694
7,0.0281289,99.6343
8,0.0281755,99.7388
9,0.0273885,99.7126
10,0.0276768,99.791
11,0.0266899,99.791
12,0.0265017,99.791
13,0.0259617,99.8694
14,0.0272536,99.6604
15,0.0262734,99.7126
16,0.0254278,99.8433
17,0.0256792,99.8433
18,0.0255951,99.8955
19,0.0276018,99.582
20,0.0261549,99.791
21,0.0266969,99.6865
22,0.0276842,99.6343
23,0.0268757,99.7388
24,0.0268264,99.6343
25,0.0256766,99.791
26,0.0265132,99.7126
27,0.026443,99.7649
28,0.0266637,99.7126
29,0.027697,99.7126
30,0.0256702,99.791
31,0.0275695,99.5559
32,0.0264569,99.7126
33,0.0272622,99.6081
34,0.0264494,99.582
35,0.0262379,99.6604
36,0.0248835,99.8171
37,0.0281103,99.6081
38,0.0276058,99.6081
39,0.026467,99.6865
40,0.0276841,99.5559
41,0.0269696,99.7649
42,0.0269775,99.7126
43,0.0268748,99.6081
44,0.0271456,99.7649
45,0.028258,99.5559
46,0.0278721,99.582
47,0.0278232,99.6604
48,0.0267838,99.7388
49,0.0275454,99.6343
50,0.0285136,99.6081
