round,loss,train_acc
1,0.0606914,98.464
2,0.0564029,98.5266
3,0.0521434,98.7618
4,0.04911,98.9655
5,0.0635257,98.9289
6,0.061292,98.9289
7,0.0595703,98.9028
8,0.0574308,98.9551
9,0.0554485,98.9812
10,0.0549323,99.0857
11,0.0526085,99.1641
12,0.0527291,99.0596
13,0.0517549,99.373
14,0.0506937,99.2685
15,0.0494794,99.3469
16,0.0488936,99.373
17,0.0483561,99.3992
18,0.0476625,99.3208
19,0.0477458,99.4775
20,0.0467129,99.4514
21,0.0473308,99.2685
22,0.0458033,99.4775
23,0.0465314,99.2685
24,0.0445544,99.3992
25,0.046125,99.3208
26,0.0447009,99.373
27,0.0455751,99.3469
28,0.0442136,99.2685
29,0.0443407,99.3469
30,0.0450458,99.2947
31,0.044701,99.2685
32,0.0435128,99.2947
33,0.0434349,99.3208
34,0.0433453,99.2947
35,0.0434237,99.373
36,0.044219,99.1641
37,0.0430971,99.3208
38,0.04305,99.2685
39,0.0431562,99.2424
40,0.042679,99.3208
41,0.0424242,99.3208
42,0.0428417,99.2947
43,0.0424699,99.2163
44,0.0424142,99.2685
45,0.0427644,99.1379
46,0.0427135,99.3469
47,0.0418353,99.2424
48,0.0418261,99.1641
49,0.0417879,99.2424
50,0.0417208,99.2424
