round,loss,train_acc
1,0.0265485,99.4984
2,0.0251073,99.6865
3,0.0240584,99.7492
4,0.0223585,99.8903
5,0.0332505,99.7388
6,0.0322876,99.9216
7,0.030639,99.8955
8,0.0306908,99.791
9,0.0287792,99.9478
10,0.0300103,99.8433
11,0.028742,99.8955
12,0.0281381,99.8694
13,0.0272859,99.9739
14,0.0278617,99.8694
15,0.0275764,99.9216
16,0.0283388,99.8694
17,0.0264614,99.8955
18,0.0277565,99.791
19,0.0269532,99.8694
20,0.0274423,99.8171
21,0.0273827,99.8433
22,0.0272467,99.791
23,0.0262657,99.9216
24,0.0261266,99.8694
25,0.0264438,99.8433
26,0.0259724,99.8955
27,0.0261734,99.8955
28,0.0255482,99.8955
29,0.0266159,99.7649
30,0.0259002,99.8694
31,0.0261089,99.8171
32,0.025633,99.8171
33,0.0263008,99.8171
34,0.0257784,99.791
35,0.0257603,99.8433
36,0.0261527,99.7388
37,0.0257246,99.8171
38,0.0253155,99.8694
39,0.026142,99.7649
40,0.0268329,99.791
41,0.0249178,99.8433
42,0.0257435,99.8171
43,0.0257602,99.791
44,0.0260572,99.791
45,0.026131,99.7388
46,0.0261389,99.7388
47,0.026666,99.7649
48,0.0262554,99.7388
49,0.0254369,99.791
50,0.0254818,99.791
