round,loss,train_acc
1,0.0259373,99.4984
2,0.0227752,99.9216
3,0.0201581,100
4,0.0187939,99.9687
5,0.0267735,100
6,0.0255328,100
7,0.0241864,100
8,0.0236823,99.9216
9,0.0225526,100
10,0.0230683,99.9478
11,0.0224289,99.9739
12,0.0220832,99.9739
13,0.0224517,99.9478
14,0.0216236,99.9216
15,0.0213401,99.8694
16,0.0212997,99.9478
17,0.0208777,99.9478
18,0.0209061,99.9216
19,0.0213358,99.8433
20,0.0210013,99.8171
21,0.0211157,99.8955
22,0.0206906,99.8694
23,0.0213596,99.8694
24,0.0205274,99.8955
25,0.0208347,99.8171
26,0.0207218,99.8694
27,0.0207112,99.8694
28,0.0208646,99.8433
29,0.0201859,99.8694
30,0.020846,99.791
31,0.0208487,99.7649
32,0.0209082,99.7649
33,0.0209928,99.7126
34,0.0201095,99.791
35,0.0210808,99.7388
36,0.0207223,99.8171
37,0.0199822,99.8694
38,0.0208852,99.8171
39,0.0207218,99.8171
40,0.0210725,99.7126
41,0.020672,99.7649
42,0.0211115,99.7126
43,0.0208501,99.7388
44,0.0207085,99.791
45,0.0206192,99.7126
46,0.0214642,99.7388
47,0.020191,99.7649
48,0.02084,99.6865
49,0.0203291,99.791
50,0.0205828,99.7649
